id,stats_y_cards,stats_r_cards,event_incident_typefk,elapsed,card_type,subtype,player1,sortorder,team,id,n,original_index
9948,,1,65,55,r,emergency_brake,40695,1,10194,1373675,182,2791
10010,,1,26,82,y2,,26108,1,8586,1831439,360,2812
7982,1,,78,90,y,kicked_ball_away,24006,1,8668,2651385,297,2228
7983,1,,508,90,y,Removing Shirt,8922,4,8668,2651394,304,2228
7984,1,,70,45,y,,23253,2,10194,2670927,291,2229
7985,1,,70,70,y,,40695,2,10194,2671135,320,2229
7986,1,,79,88,y,verbal_abuse,215384,1,8668,2671214,334,2229
7987,1,,70,90,y,,106910,1,10194,2671233,337,2229
7988,1,,70,81,y,,26151,1,8668,2685142,331,2230
7989,1,,70,84,y,,30956,2,8586,2685172,336,2230
7990,1,,70,34,y,,25925,1,10172,2696875,282,2231
7991,1,,70,35,y,,39618,5,8668,2696897,305,2231
7992,1,,70,51,y,,41156,5,10172,2697205,318,2231
7993,1,,78,53,y,kicked_ball_away,166422,4,10172,2697249,297,2231
7994,1,,70,62,y,,36012,1,8668,2697390,303,2231
7995,1,,70,79,y,,24156,1,8668,2697657,329,2231
7996,1,,70,44,y,,30839,1,8668,2711851,238,2232
7997,1,,70,77,y,,77690,1,8668,2712773,272,2232
7998,1,,70,78,y,,37868,1,8472,2712794,274,2232
7999,1,,70,30,y,,118730,1,9879,2727746,240,2233
8000,1,,70,72,y,,30603,1,9879,2728476,251,2233
8001,1,,70,86,y,,24006,1,8668,2728707,273,2233
8002,1,,70,90,y,,22707,1,9879,2728813,320,2233
8003,1,,79,56,y,verbal_abuse,25666,2,8668,2749332,286,2234
8004,1,,70,88,y,,184822,3,8650,2749546,282,2234
8005,1,,70,90,y,,24006,4,8668,2749571,308,2234
8006,1,,505,38,y,Unsportsmanlike Cond,30668,1,8654,2765487,229,2235
8007,1,,505,61,y,Unsportsmanlike Cond,26151,0,8668,2765925,278,2235
8008,1,,505,81,y,Unsportsmanlike Cond,24751,1,8654,2766220,276,2235
8009,1,,70,34,y,,30853,3,8455,2779889,203,2236
8010,1,,70,57,y,,39618,3,8668,2780935,243,2236
8011,1,,70,71,y,,30839,1,8668,2780974,247,2236
8012,1,,70,82,y,,52133,4,8455,2781282,257,2236
8013,1,,203,44,y,emergency_brake,24903,5,9850,2924812,263,2237
8014,1,,70,59,y,,34275,2,9850,2925140,285,2237
8015,1,,505,10,y,Unsportsmanlike Cond,31465,3,8668,3112111,192,2238
8016,1,,70,17,y,,101192,1,8668,3112153,198,2238
8017,1,,79,48,y,verbal_abuse,26151,4,8668,3112630,224,2238
8018,1,,70,68,y,,114971,1,8586,3112867,266,2238
8019,1,,70,78,y,,181276,2,8668,3112942,265,2238
8020,1,,70,87,y,,8985,1,9826,3128156,339,2239
8021,1,,70,31,y,,215384,2,8668,3144424,265,2240
8022,1,,70,36,y,,26151,1,8668,3144428,267,2240
8023,1,,70,62,y,,47558,0,8650,3144504,296,2240
8024,1,,70,67,y,,95327,2,8650,3144515,302,2240
8025,1,,70,89,y,,24216,1,8668,3144581,327,2240
8026,1,,70,79,y,,40636,0,8650,3144584,330,2240
8027,1,,505,90,y,Unsportsmanlike Cond,23782,22,8668,3146814,342,2240
8028,1,,70,42,y,,119541,3,10194,3155402,249,2241
8029,1,,70,46,y,,23253,3,10194,3155530,259,2241
8030,1,,70,64,y,,37194,3,10194,3155818,282,2241
8031,1,,643,61,y,advantage,30829,0,10260,3162722,328,2242
8032,1,,70,90,y,,24154,11,10260,3163297,339,2242
8033,1,,73,43,y,serious_fouls,23782,3,8668,3168182,220,2243
8034,1,,70,61,y,,101192,1,8668,3168414,245,2243
8035,1,,25,77,y,stall_time,31465,1,8668,3168519,260,2243
8036,1,,70,89,y,,251925,2,8668,3168569,269,2243
8037,1,,70,71,y,,27339,1,9879,3176107,241,2244
8038,1,,505,75,y,Unsportsmanlike Cond,36012,2,8668,3176154,216,2244
8039,1,,70,90,y,,30890,2,9879,3176348,223,2244
8040,1,,203,83,y,emergency_brake,276121,2,10003,3181639,272,2245
10027,,1,270,76,r,,41071,1,8528,1857047,311,2816
8042,1,,73,42,y,serious_fouls,23782,1,8668,3183242,264,2246
8043,1,,73,51,y,serious_fouls,193859,1,8668,3190699,233,2247
8044,1,,70,62,y,,46008,3,8466,3190788,248,2247
8045,1,,505,65,y,Unsportsmanlike Cond,39225,3,8466,3190802,251,2247
8046,1,,508,72,y,Removing Shirt,190872,0,8466,3190851,260,2247
8047,1,,70,77,y,,101192,0,8668,3190883,267,2247
8048,1,,79,89,y,verbal_abuse,37234,2,8466,3190978,283,2247
8049,1,,129,28,y,hands,71502,3,8659,2934968,265,2248
8050,1,,325,85,y,pushing,215384,1,8668,2935743,347,2248
8051,1,,505,38,y,Unsportsmanlike Cond,215384,1,8668,2952292,239,2249
8052,1,,325,50,y,pushing,23732,0,8344,2952457,246,2249
8053,1,,129,65,y,hands,31306,1,8455,2984240,285,2250
8054,1,,505,79,y,Unsportsmanlike Cond,107417,6,8455,2984323,305,2250
8055,1,,505,82,y,Unsportsmanlike Cond,52133,13,8455,2984341,307,2250
8056,1,,505,86,y,Unsportsmanlike Cond,32345,22,8455,2984357,311,2250
8057,1,,70,37,y,,231804,5,8654,3007030,258,2251
8058,1,,70,45,y,,215384,1,8668,3007104,263,2251
8059,1,,70,61,y,,24751,1,8654,3007423,279,2251
8060,1,,203,68,y,emergency_brake,37169,1,8654,3007519,324,2251
10032,,1,65,63,r,emergency_brake,23115,3,9850,1616113,331,2817
8062,1,,70,17,y,,24846,1,8668,3032747,208,2252
8063,1,,70,44,y,,26151,2,8668,3032821,233,2252
8064,1,,643,55,y,advantage,38373,3,10261,3032874,244,2252
8065,1,,70,80,y,,23782,1,8668,3032946,269,2252
8066,1,,70,23,y,,39027,1,8456,3043372,210,2253
8067,1,,73,45,y,serious_fouls,38807,5,8456,3043438,233,2253
8068,1,,505,69,y,Unsportsmanlike Cond,24216,4,8668,3043550,244,2253
8069,1,,70,74,y,,37459,2,8456,3043562,256,2253
8070,1,,505,69,y,Unsportsmanlike Cond,31465,2,8668,3043571,257,2253
8071,1,,70,78,y,,30509,1,8456,3043573,262,2253
8072,1,,70,80,y,,77690,1,8668,3043583,266,2253
8073,1,,70,88,y,,32705,0,8668,3043623,274,2253
8074,1,,70,89,y,,40196,1,8456,3043626,276,2253
8075,1,,70,29,y,,23782,2,8668,3072050,249,2254
8076,1,,70,55,y,,24006,4,8668,3072671,282,2254
10066,,1,270,45,r,,38899,2,10194,1916185,264,2829
8078,1,,70,90,y,,24656,3,8667,3073319,286,2254
8079,1,,70,90,y,,24846,9,8668,3073339,290,2254
8080,1,,70,63,y,,101192,1,8668,3089756,218,2255
8081,1,,25,87,y,stall_time,31465,3,8668,3090143,235,2255
8082,1,,70,51,y,,119541,1,10194,3197767,273,2256
8083,1,,70,57,y,,40695,1,10194,3197890,305,2256
8084,1,,70,64,y,,23253,1,10194,3198017,285,2256
8085,1,,505,67,y,Unsportsmanlike Cond,26151,3,8668,3198095,319,2256
8086,1,,70,90,y,,34601,6,10194,3198540,298,2256
8087,1,,70,45,y,,263653,1,8668,3208013,239,2257
8088,1,,70,64,y,,72417,3,9850,3208296,262,2257
8089,1,,505,90,y,Unsportsmanlike Cond,26209,8,9850,3208617,301,2257
8090,1,,505,35,y,Unsportsmanlike Cond,113968,1,8659,3222498,210,2258
8091,1,,505,44,y,Unsportsmanlike Cond,24171,1,8659,3222518,216,2258
8092,1,,203,51,y,emergency_brake,23782,1,8668,3222559,228,2258
8093,1,,203,55,y,emergency_brake,23787,4,8659,3222570,233,2258
8094,1,,505,90,y,Unsportsmanlike Cond,26151,7,8668,3222657,268,2258
8095,1,,505,38,y,Unsportsmanlike Cond,36012,0,8668,3231352,253,2259
8096,1,,70,45,y,,23782,9,8668,3231416,272,2259
8097,1,,70,52,y,,26151,0,8668,3231647,282,2259
8098,1,,70,86,y,,24846,1,8668,3238613,308,2260
8099,1,,203,87,y,emergency_brake,41008,1,8586,3254073,304,2261
8100,1,,70,44,y,,23030,3,9826,3394100,237,2262
8101,1,,70,65,y,,24846,3,8668,3394372,263,2262
8102,1,,70,90,y,,35345,8,9826,3394548,293,2262
8103,1,,70,9,y,,128864,5,8455,3279486,230,2263
8104,1,,70,82,y,,23782,1,8668,3279765,270,2263
8105,1,,70,90,y,,23268,7,8668,3279807,312,2263
8106,1,,70,30,y,,109897,5,8654,3296841,205,2264
8107,1,,70,90,y,,24846,3,8668,3297731,269,2264
8108,1,,70,64,y,,23782,1,8668,3345414,227,2265
8109,1,,73,44,y,serious_fouls,159882,0,8344,3320959,286,2266
8110,1,,176,57,y,violence,24006,1,8668,3321353,293,2266
8111,1,,176,57,y,violence,49970,2,8344,3321355,303,2266
8112,1,,505,77,y,Unsportsmanlike Cond,24157,0,8344,3321666,330,2266
8113,1,,203,24,y,emergency_brake,31290,1,9879,3354003,269,2268
8114,1,,203,32,y,emergency_brake,77690,0,8668,3354033,281,2268
8115,1,,203,75,y,emergency_brake,24846,2,8668,3354377,330,2268
8116,1,,70,7,y,,24006,5,8668,3370068,206,2269
8117,1,,70,44,y,,23688,2,9825,3370332,250,2269
8118,1,,79,90,y,verbal_abuse,24011,1,9825,3370837,287,2269
8119,1,,70,18,y,,24159,5,8472,3381794,303,2270
8120,1,,70,53,y,,77690,2,8668,3382558,378,2270
8121,1,,70,54,y,,36786,4,8472,3382588,349,2270
8122,1,,505,88,y,Unsportsmanlike Cond,35443,0,8472,3383337,407,2270
8123,1,,70,90,y,,24216,2,8668,3383407,405,2270
8124,1,,70,27,y,,186137,1,10260,3406677,224,2271
8125,1,,70,47,y,,215384,1,8668,3407028,275,2271
8126,1,,70,50,y,,165823,1,10260,3407033,247,2271
8127,1,,70,60,y,,101192,1,8668,3407176,274,2271
8128,1,,70,45,y,,23782,2,8668,3420721,284,2272
8129,1,,505,62,y,Unsportsmanlike Cond,24006,3,8668,3420942,306,2272
8130,1,,643,39,y,advantage,41467,0,8456,3443981,198,2273
8131,1,,79,67,y,verbal_abuse,30459,0,8456,3444263,217,2273
8132,1,,70,83,y,,15403,0,8456,3444314,230,2273
8133,1,,70,23,y,,23268,3,8668,3463844,167,2274
8134,1,,70,68,y,,23782,2,8668,3646604,213,2275
8135,1,,70,71,y,,210804,0,8197,3646647,243,2275
8136,1,,505,33,y,Unsportsmanlike Cond,143365,9,10003,3894989,276,2276
8137,1,,505,24,y,Unsportsmanlike Cond,127130,9,10003,3895078,80,2276
8138,1,,505,38,y,Unsportsmanlike Cond,23782,9,8668,3895125,87,2276
8139,1,,505,54,y,Unsportsmanlike Cond,24948,1,10003,3896044,161,2276
8140,1,,505,66,y,Unsportsmanlike Cond,157729,1,10003,3896354,179,2276
10076,,1,63,25,r,serious_fouls,38755,2,10194,1986074,237,2833
8142,1,,505,90,y,Unsportsmanlike Cond,212866,11,8668,3896953,270,2276
8143,1,,70,10,y,,118929,0,8472,3930609,33,2277
8144,1,,73,30,y,serious_fouls,101192,0,8668,3930801,78,2277
8145,1,,70,57,y,,32448,2,8668,3931864,166,2277
8146,1,,505,41,y,Unsportsmanlike Cond,35110,0,8654,3951044,117,2278
8147,1,,73,41,y,serious_fouls,101192,1,8668,3951053,118,2278
8148,1,,73,61,y,serious_fouls,26151,0,8668,3952140,175,2278
8149,1,,505,62,y,Unsportsmanlike Cond,109897,0,8654,3952170,179,2278
8150,1,,643,75,y,advantage,24751,0,8654,3952519,291,2278
8151,1,,78,43,y,kicked_ball_away,26151,0,8668,3977751,111,2279
8152,1,,203,56,y,emergency_brake,177837,2,8586,3978013,165,2279
8153,1,,70,87,y,,174850,1,8586,3978527,271,2279
8154,1,,70,89,y,,276121,2,8586,3978583,280,2279
8155,1,,70,90,y,,500520,3,8586,3978605,288,2279
8156,1,,70,90,y,,157723,11,8586,3978636,299,2279
8157,1,,505,24,y,Unsportsmanlike Cond,24531,2,8667,3985318,56,2280
8158,1,,505,78,y,Unsportsmanlike Cond,24846,2,8668,3985897,230,2280
8159,1,,70,11,y,,77690,1,8668,3991250,28,2281
8160,1,,70,18,y,,156551,2,8456,3991364,46,2281
8161,1,,70,26,y,,101103,1,8456,3991445,71,2281
8162,1,,70,52,y,,23782,1,8668,3991871,169,2281
8163,1,,70,88,y,,36615,4,8456,3992319,286,2281
8164,1,,70,90,y,,215384,3,8668,3992353,296,2281
8165,1,,643,86,y,advantage,24846,2,8668,4017477,307,2282
8166,1,,73,89,y,serious_fouls,149917,1,10172,4017485,283,2282
8167,1,,70,68,y,,212866,1,8668,4024382,275,2283
8168,1,,70,72,y,,26552,1,8466,4024464,301,2283
8169,1,,70,29,y,,32705,0,8668,4034124,75,2284
8170,1,,70,36,y,,33881,1,10194,4034270,106,2284
8171,1,,70,79,y,,23782,1,8668,4035134,271,2284
8172,1,,25,84,y,stall_time,119541,0,10194,4035205,289,2284
8173,1,,70,90,y,,39109,5,10194,4035283,315,2284
8174,1,,70,27,y,,31292,1,10261,4037996,90,2285
8175,1,,70,28,y,,101192,1,8668,4038021,93,2285
8176,1,,643,71,y,advantage,11736,2,8668,4038366,268,2285
8177,1,,70,90,y,,308932,15,10261,4038432,356,2285
8178,1,,70,29,y,,24846,1,8668,3658868,208,2286
8179,1,,70,43,y,,35606,1,9825,3658957,205,2286
8180,1,,70,54,y,,143793,0,9825,3659080,219,2286
8181,1,,70,57,y,,425255,1,9825,3659103,224,2286
8182,1,,70,77,y,,23688,3,9825,3659268,246,2286
8183,1,,70,56,y,,19243,0,8455,3679214,255,2287
8184,1,,505,64,y,Unsportsmanlike Cond,79574,1,8455,3679299,266,2287
8185,1,,79,68,y,verbal_abuse,31465,0,8668,3679326,272,2287
8186,1,,505,82,y,Unsportsmanlike Cond,30613,1,8455,3679519,287,2287
8187,1,,505,26,y,Unsportsmanlike Cond,25075,0,8659,3715195,236,2288
8188,1,,73,53,y,serious_fouls,101192,1,8668,3716135,209,2288
8189,1,,505,81,y,Unsportsmanlike Cond,32705,2,8668,3716782,221,2288
8190,1,,77,90,y,shirt_pull,265918,1,8659,3716952,217,2288
8191,1,,73,90,y,serious_fouls,212866,6,8668,3716983,254,2288
8192,1,,70,56,y,,33639,1,8668,3755906,246,2289
8193,1,,70,77,y,,32705,1,8668,3756351,266,2289
8194,1,,25,89,y,stall_time,22998,0,9826,3756570,279,2289
8195,1,,70,2,y,,23782,2,8668,3778936,207,2290
8196,1,,505,67,y,Unsportsmanlike Cond,30618,22,8650,3779385,270,2290
8197,1,,73,90,y,serious_fouls,314605,11,8650,3779693,289,2290
8198,1,,70,9,y,,30843,1,10260,3815159,334,2291
8199,1,,70,17,y,,212866,3,8668,3815256,325,2291
8200,1,,70,26,y,,36012,1,8668,3815343,367,2291
8201,1,,70,31,y,,161012,1,10260,3815396,313,2291
8202,1,,70,55,y,,35327,0,10260,3815803,374,2291
8203,1,,79,90,y,verbal_abuse,31465,5,8668,3816174,408,2291
8204,1,,70,90,y,,532741,14,10260,3816204,414,2291
8205,1,,70,7,y,,30352,2,10252,3842969,283,2292
8206,1,,70,36,y,,23264,1,10252,3843578,318,2292
8207,1,,70,61,y,,23782,0,8668,3844680,344,2292
8208,1,,70,72,y,,32705,1,8668,3844981,355,2292
8209,1,,73,24,y,serious_fouls,181276,1,8668,3875397,79,2293
8210,1,,70,30,y,,32304,3,8191,3875430,93,2293
8211,1,,70,52,y,,37240,3,8191,3876211,186,2293
8212,1,,70,55,y,,32705,1,8668,3876298,196,2293
8213,1,,70,63,y,,33138,1,8191,3876456,227,2293
8214,1,,70,74,y,,107280,1,8191,3876560,257,2293
8215,1,,70,11,y,,212866,3,8668,4039419,179,2294
8216,1,,70,20,y,,131583,1,8667,4039552,67,2294
8217,1,,70,39,y,,115681,1,8667,4039848,136,2294
8218,1,,70,45,y,,30922,7,8668,4039994,171,2294
8219,1,,70,65,y,,23782,1,8668,4040389,254,2294
8220,1,,70,67,y,,11736,3,8668,4040439,265,2294
10108,,1,26,89,y2,,24411,2,10194,2294457,301,2844
8222,1,,70,89,y,,255610,2,8667,4040839,351,2294
8223,1,,505,50,y,Unsportsmanlike Cond,156551,13,8456,4063104,296,2295
8224,1,,70,63,y,,263653,0,8668,4063313,354,2295
8225,1,,70,69,y,,40196,1,8456,4063438,399,2295
8226,1,,203,50,y,emergency_brake,23782,1,8668,4086031,236,2296
8227,1,,70,52,y,,193859,4,8668,4086040,255,2296
8228,1,,203,58,y,emergency_brake,24171,3,8659,4086054,291,2296
8229,1,,203,77,y,emergency_brake,212866,2,8668,4086107,409,2296
8230,1,,70,90,y,,32734,0,8659,4086136,477,2296
8231,1,,505,80,y,Unsportsmanlike Cond,193859,3,8668,4110854,738,2297
8232,1,,25,90,y,stall_time,186054,1,8668,4111046,746,2297
10134,,1,26,90,y2,,106910,3,10194,2514339,332,2851
8234,1,,25,90,y,stall_time,181276,2,8668,4111148,748,2297
8235,1,,70,37,y,,101192,1,8668,4136282,170,2298
8236,1,,70,73,y,,193859,1,8668,4136997,313,2298
8237,1,,505,79,y,Unsportsmanlike Cond,156008,0,8650,4137103,342,2298
8238,1,,505,79,y,Unsportsmanlike Cond,32705,1,8668,4137106,344,2298
8239,1,,73,80,y,serious_fouls,212866,0,8668,4137118,350,2298
8240,1,,70,5,y,,212866,1,8668,4152591,32,2299
8241,1,,70,15,y,,72541,1,8455,4152724,88,2299
8242,1,,70,24,y,,23782,1,8668,4152887,150,2299
8243,1,,70,58,y,,77690,2,8668,4153504,328,2299
10151,,1,63,71,r,serious_fouls,109621,5,10194,2530207,281,2856
8245,1,,505,89,y,Unsportsmanlike Cond,101192,0,8668,4153957,516,2299
8246,1,,505,89,y,Unsportsmanlike Cond,79574,1,8455,4154029,553,2299
8247,1,,505,88,y,Unsportsmanlike Cond,30613,1,8455,4154031,555,2299
8248,1,,70,25,y,,23571,2,8197,4191926,99,2300
8249,1,,203,47,y,emergency_brake,46469,0,9825,4218410,372,2301
8250,1,,203,78,y,emergency_brake,46539,4,9825,4218792,573,2301
8251,1,,70,14,y,,23782,1,8668,4226804,270,2302
8252,1,,70,52,y,,32705,2,8668,4227523,318,2302
8253,1,,70,90,y,,33881,5,10194,4228166,557,2302
8254,1,,25,89,y,stall_time,46518,0,10194,4228261,580,2302
8255,1,,70,29,y,,24890,2,10261,4265034,142,2303
8256,1,,70,56,y,,94550,0,10261,4265552,296,2303
10221,,1,63,34,r,serious_fouls,25075,0,8472,2753008,234,2879
8258,1,,70,79,y,,30895,3,8668,4265921,401,2303
8259,1,,70,40,y,,113465,2,10172,4289699,230,2304
8260,1,,70,54,y,,245530,1,10172,4290017,566,2304
8261,1,,70,90,y,,32705,14,8668,4290707,569,2304
8262,1,,70,21,y,,46010,1,8466,4310234,120,2305
8263,1,,70,25,y,,30922,1,8668,4337824,114,2306
8264,1,,70,52,y,,102356,1,10003,4337971,239,2306
8265,1,,70,56,y,,28108,1,10003,4337987,259,2306
8266,1,,25,68,y,stall_time,31465,1,8668,4338040,448,2306
8267,1,,70,80,y,,24948,2,10003,4338094,380,2306
8268,1,,70,84,y,,30895,1,8668,4338114,401,2306
8269,1,,643,23,y,advantage,107280,1,8191,4363004,138,2307
10227,,1,26,47,y2,,39109,1,10194,2764753,287,2880
8271,1,,70,51,y,,26151,3,8668,4364155,317,2307
8272,1,,70,53,y,,37240,2,8191,4364192,328,2307
8273,1,,70,61,y,,23134,3,8191,4364430,367,2307
8274,1,,70,12,y,,39618,1,10260,4399945,78,2308
8275,1,,70,64,y,,362694,3,10260,4401343,385,2308
8276,1,,70,73,y,,77690,1,8668,4428386,278,2309
8277,1,,70,85,y,,30602,1,10252,4428655,312,2309
8278,1,,79,90,y,verbal_abuse,24224,11,10252,4428840,351,2309
8279,1,,643,42,y,advantage,30362,5,8472,4452419,236,2310
8280,1,,643,65,y,advantage,118929,2,8472,4452568,370,2310
8281,1,,643,66,y,advantage,30348,2,8472,4452574,379,2310
8282,1,,70,73,y,,77690,4,8668,4452630,429,2310
8283,1,,70,88,y,,191132,2,8668,4452714,491,2310
8284,1,,70,26,y,,35110,1,8654,4480900,130,2311
8285,1,,70,32,y,,77690,2,8668,4480988,151,2311
8286,1,,70,45,y,,23782,1,8668,4481413,228,2311
8287,1,,70,74,y,,101192,5,8668,4482632,357,2311
8288,1,,203,90,y,emergency_brake,316688,10,8668,4482873,448,2311
8289,1,,25,80,y,stall_time,192920,1,8586,4513153,349,2312
8290,1,,70,82,y,,23268,0,8668,4513188,338,2312
8291,1,,70,84,y,,160448,0,8586,4513248,352,2312
8292,1,,70,42,y,,72436,3,9817,4653554,194,2313
8293,1,,203,54,y,emergency_brake,77690,7,8668,4653907,289,2313
8294,1,,25,66,y,stall_time,35712,0,9817,4654095,321,2313
8295,1,,70,25,y,,159594,2,9825,4946717,198,2314
8296,1,,70,67,y,,23782,1,8668,4947467,629,2314
8297,1,,70,70,y,,46469,1,9825,4947504,643,2314
10246,,1,270,36,r,,30362,1,8472,3145032,241,2885
8299,1,,70,18,y,,30348,0,8472,4980764,137,2315
8300,1,,643,53,y,advantage,263653,1,8668,4981763,421,2315
8301,1,,505,54,y,Unsportsmanlike Cond,251925,2,8668,4981788,449,2315
8302,1,,643,54,y,advantage,109058,1,8472,4981846,685,2315
8303,1,,643,90,y,advantage,316688,5,8668,4982544,662,2315
8304,1,,70,34,y,,101192,1,8668,5003639,355,2316
8305,1,,70,59,y,,213878,1,8668,5004704,495,2316
8306,1,,70,90,y,,18506,6,8654,5005494,676,2316
8307,1,,505,82,y,Unsportsmanlike Cond,46810,3,8678,5063382,776,2318
8308,1,,70,90,y,,68237,21,8678,5063674,893,2318
8309,1,,70,54,y,,169721,1,9826,5094232,275,2319
8310,1,,70,87,y,,28901,3,9826,5094350,472,2319
8311,1,,70,88,y,,213878,1,8668,5094352,475,2319
8312,1,,70,90,y,,24903,6,9850,5100417,477,2320
8313,1,,643,61,y,advantage,213878,4,8668,5119057,710,2321
8314,1,,70,64,y,,31465,3,8668,5119109,740,2321
8315,1,,70,81,y,,13423,2,8197,5119426,853,2321
8316,1,,70,11,y,,104482,1,10261,5133296,58,2322
8317,1,,70,36,y,,23782,1,8668,5133361,143,2322
8318,1,,70,63,y,,215384,3,8668,5133531,257,2322
8319,1,,70,82,y,,160243,1,10261,5133582,338,2322
8320,1,,70,24,y,,200962,1,10194,5134812,307,2323
8321,1,,163,40,y,diving,251925,3,8668,5134984,371,2323
8322,1,,70,90,y,,263653,4,8668,5135600,646,2323
8323,1,,70,6,y,,538112,5,8466,4672381,40,2324
8324,1,,203,38,y,emergency_brake,41280,2,8466,4672513,220,2324
8325,1,,70,45,y,,215384,10,8668,4672550,273,2324
8326,1,,70,49,y,,212470,1,8466,4672587,302,2324
8327,1,,70,75,y,,101192,1,8668,4672684,411,2324
8328,1,,70,77,y,,23792,1,8466,4672689,416,2324
8329,1,,73,42,y,serious_fouls,156551,1,8456,4705274,211,2325
8330,1,,73,45,y,serious_fouls,40196,9,8456,4705353,230,2325
8331,1,,79,86,y,verbal_abuse,26181,3,8456,4706265,435,2325
8332,1,,77,38,y,shirt_pull,23782,1,8668,4721235,189,2326
8333,1,,79,56,y,verbal_abuse,363333,1,8586,4721596,599,2326
8334,1,,77,59,y,shirt_pull,500520,2,8586,4721642,342,2326
8335,1,,73,61,y,serious_fouls,361315,1,8586,4721673,353,2326
8336,1,,505,90,y,Unsportsmanlike Cond,110189,7,8586,4722347,626,2326
8337,1,,643,65,y,advantage,316688,1,8668,4757090,304,2327
8338,1,,70,87,y,,263653,1,8668,4757166,408,2327
8339,1,,70,88,y,,72541,3,8455,4757184,425,2327
8340,1,,70,90,y,,19243,5,8455,4757243,445,2327
8341,1,,505,45,y,Unsportsmanlike Cond,46008,11,10003,4792730,454,2328
8342,1,,70,57,y,,23782,2,8668,4793399,494,2328
8343,1,,70,75,y,,419196,0,8668,4793833,613,2328
8344,1,,70,80,y,,95955,0,10003,4793976,636,2328
10270,,1,177,40,y2,serious_fouls,23253,1,10194,3183179,320,2891
8346,1,,79,64,y,verbal_abuse,32705,0,8668,4850132,237,2329
8347,1,,163,70,y,diving,101192,2,8668,4850167,261,2329
8348,1,,70,76,y,,30922,2,8668,4850208,286,2329
8349,1,,176,35,y,violence,215384,0,8668,4875079,204,2330
8350,1,,176,35,y,violence,307021,1,8650,4875082,183,2330
8351,1,,70,65,y,,101192,2,8668,4875866,427,2330
8352,1,,70,69,y,,95327,1,8650,4875909,450,2330
8353,1,,176,90,y,violence,94043,2,8650,4876440,591,2330
8354,1,,176,90,y,violence,181276,1,8668,4876443,592,2330
8355,1,,643,22,y,advantage,77690,3,8668,4909161,347,2331
8356,1,,70,50,y,,30872,3,10260,4910176,408,2331
8357,1,,70,52,y,,161035,1,10260,4910218,415,2331
8358,1,,505,70,y,Unsportsmanlike Cond,181276,1,8668,4910736,567,2331
8359,1,,73,61,y,serious_fouls,30509,3,8456,905392,258,2332
8360,1,,203,78,y,emergency_brake,23916,5,8655,905439,278,2332
8361,1,,73,28,y,serious_fouls,19020,1,8655,914385,280,2333
8362,1,,73,83,y,serious_fouls,43247,0,9879,915057,362,2333
8363,1,,73,85,y,serious_fouls,26461,1,9879,915086,366,2333
8364,1,,73,90,y,serious_fouls,24737,1,9879,915138,369,2333
8365,1,,73,59,y,serious_fouls,23922,1,8655,929627,249,2334
8366,1,,73,71,y,serious_fouls,40015,0,8528,929722,258,2334
8367,1,,25,90,y,stall_time,30622,0,8655,929799,266,2334
8368,1,,73,83,y,serious_fouls,109621,2,8655,929814,269,2334
8369,1,,73,38,y,serious_fouls,30842,5,8655,932130,287,2335
8370,1,,79,37,y,verbal_abuse,19020,1,8655,941528,202,2336
8371,1,,79,37,y,verbal_abuse,40695,2,10194,941532,203,2336
8372,1,,73,52,y,serious_fouls,109621,1,8655,941891,217,2336
10271,,1,65,43,r,emergency_brake,47418,2,10194,3183246,324,2891
10319,,1,26,53,y2,,109621,10,10194,3233496,265,2904
10343,,1,63,78,r,serious_fouls,33881,1,10194,3309679,207,2910
10363,,1,177,52,y2,serious_fouls,40695,1,10194,3422370,426,2917
8377,1,,73,51,y,serious_fouls,40132,1,8667,949059,202,2337
10378,,1,507,85,r,Unsportsmanlike Cond,111800,2,8586,3932340,292,2922
8379,1,,73,75,y,serious_fouls,23921,1,8655,949472,205,2337
8380,1,,73,77,y,serious_fouls,24509,2,8667,949509,223,2337
8381,1,,73,75,y,serious_fouls,26454,2,8559,963103,346,2338
8382,1,,73,50,y,serious_fouls,109621,1,8655,976532,150,2339
8383,1,,73,56,y,serious_fouls,21613,1,8655,976609,157,2339
10397,,1,26,78,y2,,425255,1,9825,3990393,297,2926
10411,,1,65,14,r,emergency_brake,163200,3,8667,3661380,212,2931
8386,1,,73,70,y,serious_fouls,23927,1,8655,976752,161,2339
8387,1,,25,90,y,stall_time,95327,0,8650,977204,176,2339
10466,,1,26,90,y2,,30602,12,10252,4186519,675,2945
8389,1,,73,86,y,serious_fouls,24226,1,8658,1011908,305,2340
8390,1,,73,89,y,serious_fouls,38711,0,8655,1011916,307,2340
8391,1,,73,88,y,serious_fouls,40825,7,8455,1007671,357,2342
8392,1,,73,39,y,serious_fouls,19020,1,8655,1017597,278,2343
8393,1,,73,79,y,serious_fouls,30739,1,8655,1017904,326,2343
