f1,stats_shoton,coordinates_0,coordinates_1,event_incident_typefk,elapsed,subtype,player1,sortorder,team,id,n,original_index
49834,1,,,158,81,bicycle_kick,72665,2,8466,2485387,254,4152
49835,0,,,61,10,blocked_shot,190872,0,8466,2497848,241,4153
49836,1,,,135,12,shot,35345,1,8466,2497862,242,4153
49837,0,,,157,25,direct_freekick,190872,0,8466,2497927,61,4153
49838,1,,,553,32,big chance shot,35345,1,8466,2497953,263,4153
49839,0,,,61,38,blocked_shot,46893,1,8466,2497968,266,4153
49840,1,,,136,53,header,35411,3,10261,2498106,283,4153
49841,1,,,135,55,shot,109652,1,10261,2498112,292,4153
49842,1,,,553,57,big chance shot,37234,3,8466,2498135,299,4153
49843,1,,,558,73,big chance header,150466,5,10261,2498292,312,4153
49844,1,,,552,80,big chance shot,23792,2,8466,2498357,317,4153
49845,1,,,153,86,shot,37234,1,8466,2498400,323,4153
49846,1,,,137,4,distance,32728,3,9850,2501107,214,4154
49847,1,,,68,10,shot,35345,0,8466,2501200,225,4154
49848,0,,,62,10,blocked_shot,,1,9850,2501203,231,4154
49849,1,,,137,28,distance,32728,1,9850,2501541,252,4154
49850,1,,,136,54,header,39225,1,8466,2502155,264,4154
49851,1,,,136,56,header,32728,1,9850,2502191,275,4154
49852,1,,,312,63,deflected,35493,2,9850,2502310,299,4154
49853,1,,,557,65,big chance header,24698,0,9850,2502330,280,4154
49854,1,,,153,67,shot,35345,1,8466,2502386,258,4154
49855,1,,,68,76,shot,35345,0,8466,2502568,273,4154
49856,0,,,62,76,blocked_shot,,1,9850,2502569,272,4154
49857,1,,,36,89,distance,47194,0,9850,2502813,279,4154
49858,0,,,62,89,blocked_shot,,1,8466,2502816,289,4154
49859,1,,,36,90,distance,35493,2,9850,2502833,290,4154
49860,0,,,62,90,blocked_shot,,3,8466,2502837,293,4154
49861,1,,,135,9,shot,127130,2,8650,2504189,254,4155
49862,0,,,61,17,blocked_shot,40636,1,8650,2504289,245,4155
49863,1,,,141,20,shot,30618,5,8650,2504335,212,4155
49864,1,,,135,23,shot,34036,2,8650,2504376,251,4155
49865,1,,,153,24,shot,127130,1,8650,2504385,240,4155
49866,1,,,135,26,shot,40636,3,8650,2504414,256,4155
49867,0,,,570,30,big chance blocked,40636,1,8650,2504454,233,4155
49868,1,,,149,45,distance,39225,0,8466,2504677,305,4155
49869,0,,,61,49,blocked_shot,35345,2,8466,2504779,280,4155
49870,1,,,137,50,distance,46893,0,8466,2504786,249,4155
49871,1,,,135,54,shot,37475,0,8650,2504857,268,4155
49872,0,,,61,61,blocked_shot,246575,0,8650,2504957,285,4155
49873,0,,,61,63,blocked_shot,37234,1,8466,2504999,237,4155
49874,0,,,570,68,big chance blocked,37475,4,8650,2505092,297,4155
49875,1,,,153,77,shot,37475,0,8650,2505221,271,4155
49876,0,,,61,85,blocked_shot,39225,0,8466,2505319,296,4155
49877,1,,,155,86,distance,37475,0,8650,2505346,274,4155
49878,0,,,61,90,blocked_shot,40636,4,8650,2505418,291,4155
49879,0,,,61,7,blocked_shot,109491,0,8466,2512939,252,4156
49880,1,,,138,16,volley,37234,2,8466,2513089,255,4156
49881,1,,,153,21,shot,39225,1,8466,2513155,248,4156
49882,1,,,153,29,shot,35556,0,9798,2513255,268,4156
49883,0,,,61,30,blocked_shot,37234,0,8466,2513275,275,4156
49884,0,,,62,36,blocked_shot,,2,8466,2513371,281,4156
49885,1,,,559,43,big chance header,72665,1,8466,2513475,289,4156
49886,1,,,153,52,shot,35345,3,8466,2513683,309,4156
49887,1,,,135,70,shot,113005,3,9798,2513984,326,4156
49888,1,,,135,77,shot,157838,0,8466,2514076,332,4156
49889,1,,,153,89,shot,24501,1,8466,2514266,347,4156
49890,1,,,552,1,big chance shot,33468,3,8472,2522649,257,4157
49891,1,,,137,14,distance,35443,1,8472,2522827,271,4157
49892,1,,,135,17,shot,112012,2,8466,2522864,274,4157
49893,1,,,137,18,distance,175947,0,8472,2522886,278,4157
49894,1,,,553,20,big chance shot,190872,0,8466,2522916,277,4157
49895,0,,,494,39,blocked_shot,25075,0,8472,2523184,300,4157
49896,0,,,61,42,blocked_shot,35345,0,8466,2523225,304,4157
49897,1,,,557,62,big chance header,26552,1,8466,2523548,331,4157
49898,0,,,139,77,direct_freekick,25075,0,8472,2523765,250,4157
49899,0,,,570,90,big chance blocked,190872,0,8466,2523974,368,4157
49900,1,,,136,90,header,72665,1,8466,2524004,375,4157
49901,1,,,137,20,distance,46008,2,8466,2525512,202,4158
49902,0,,,61,38,blocked_shot,190872,3,8466,2525767,220,4158
49903,1,,,137,88,distance,190872,1,8466,2526551,266,4158
49904,0,,,61,7,blocked_shot,39225,0,8466,2303751,232,4159
49905,0,,,61,9,blocked_shot,24501,1,8466,2303793,230,4159
49906,1,,,149,14,distance,37234,1,8466,2303839,233,4159
49907,1,,,136,16,header,39225,1,8466,2303860,237,4159
49908,0,,,61,24,blocked_shot,109491,4,8466,2303957,245,4159
49909,0,,,61,28,blocked_shot,23823,3,8466,2303994,248,4159
49910,0,,,61,33,blocked_shot,111865,2,8528,2304046,253,4159
49911,0,,,61,34,blocked_shot,28901,2,8528,2304054,255,4159
49912,1,,,135,41,shot,37234,3,8466,2304126,263,4159
49913,1,,,137,49,distance,111865,2,8528,2304299,269,4159
49914,1,,,553,50,big chance shot,39225,1,8466,2304308,271,4159
49915,1,,,68,51,shot,,3,,2304321,274,4159
49916,0,,,61,53,blocked_shot,111865,1,8528,2304363,276,4159
49917,1,,,155,55,distance,23823,3,8466,2304388,278,4159
49918,1,,,149,64,distance,39225,1,8466,2304517,287,4159
49919,0,,,61,72,blocked_shot,30922,1,8528,2304623,294,4159
49920,0,,,61,72,blocked_shot,35472,5,8528,2304633,296,4159
49921,1,,,155,72,distance,118929,6,8528,2304637,297,4159
49922,0,,,61,80,blocked_shot,30922,2,8528,2304746,308,4159
49923,1,,,147,85,shot,37234,2,8466,2304802,311,4159
49924,1,,,149,90,distance,24501,0,8466,2304920,317,4159
49925,0,,,61,12,blocked_shot,109621,0,10194,2529371,223,4160
49926,0,,,61,26,blocked_shot,35345,1,8466,2529560,237,4160
49927,1,,,147,28,shot,35345,1,8466,2529593,241,4160
49928,1,,,137,39,distance,46008,1,8466,2529737,253,4160
49929,0,,,61,51,blocked_shot,33881,0,10194,2529914,264,4160
49930,1,,,135,53,shot,32148,1,10194,2529944,266,4160
49931,0,,,570,63,big chance blocked,109491,2,8466,2530078,271,4160
49932,1,,,553,66,big chance shot,109491,2,8466,2530124,274,4160
49933,0,,,61,67,blocked_shot,30988,3,10194,2530141,277,4160
49934,1,,,154,90,header,30830,1,10194,2530532,301,4160
49935,1,,,149,21,distance,144993,0,10260,2323664,198,4161
49936,1,,,8,40,header,32569,1,10260,2323826,209,4161
49937,0,,,61,51,blocked_shot,35345,1,8466,2323962,215,4161
49938,1,,,552,58,big chance shot,35345,0,8466,2324020,217,4161
49939,1,,,553,62,big chance shot,30843,2,10260,2324052,226,4161
49940,0,,,61,64,blocked_shot,37234,0,8466,2324065,227,4161
49941,0,,,61,78,blocked_shot,30843,1,10260,2324216,238,4161
49942,0,,,61,87,blocked_shot,70409,1,10260,2324314,246,4161
49943,0,,,61,2,blocked_shot,279490,0,8466,2347989,219,4162
49944,1,,,137,3,distance,32118,0,9825,2347994,220,4162
49945,0,,,61,9,blocked_shot,32118,4,9825,2348094,226,4162
49946,0,,,61,13,blocked_shot,159594,2,9825,2348136,228,4162
49947,1,,,147,20,shot,37950,0,9825,2348220,232,4162
49948,1,,,556,20,big chance header,35606,3,9825,2348233,234,4162
49949,0,,,61,33,blocked_shot,35345,11,8466,2348426,247,4162
49950,0,,,61,45,blocked_shot,279490,3,8466,2348598,261,4162
49951,1,,,135,50,shot,190872,2,8466,2348768,269,4162
49952,0,,,61,53,blocked_shot,32118,1,9825,2348821,270,4162
49953,1,,,135,62,shot,157838,1,8466,2348978,282,4162
49954,1,,,552,74,big chance shot,196386,1,9825,2349202,302,4162
49955,0,,,61,88,blocked_shot,26005,11,9825,2349444,291,4162
49956,0,,,61,90,blocked_shot,46469,3,9825,2349492,304,4162
49957,1,,,153,90,shot,35345,0,8466,2349545,303,4162
49958,0,,,61,90,blocked_shot,26005,1,9825,2349552,298,4162
49959,1,,,138,32,volley,190872,2,8466,2368125,281,4163
49960,1,,,135,47,shot,35345,0,8466,2368402,299,4163
49961,1,,,147,48,shot,23949,1,10252,2368416,300,4163
49962,1,,,148,48,header,148315,3,10252,2368425,302,4163
49963,1,,,135,85,shot,112012,1,8466,2369006,337,4163
49964,1,,,136,87,header,148315,2,10252,2369030,339,4163
49965,0,,,61,72,blocked_shot,,2,,2369772,352,4163
49966,1,,,135,9,shot,30839,1,8668,2382173,185,4164
49967,1,,,135,37,shot,8922,1,8668,2382631,177,4164
49968,1,,,135,51,shot,109491,0,8466,2382769,183,4164
49969,1,,,149,57,distance,39618,2,8668,2382889,215,4164
49970,1,,,153,68,shot,26151,1,8668,2383047,201,4164
49971,1,,,137,69,distance,190872,2,8466,2383049,225,4164
49972,1,,,154,84,header,39225,1,8466,2383339,216,4164
49973,0,,,61,79,blocked_shot,39618,1,8668,2383474,227,4164
49974,0,,,61,18,blocked_shot,38229,4,9879,2402991,242,4165
49975,1,,,141,22,shot,35345,2,8466,2403011,246,4165
49976,0,,,139,25,direct_freekick,38229,0,9879,2403025,49,4165
49977,1,,,553,41,big chance shot,39225,0,8466,2403120,260,4165
49978,0,,,61,42,blocked_shot,35345,0,8466,2403137,261,4165
49979,1,,,136,45,header,23780,2,9879,2403163,265,4165
49980,0,,,61,54,blocked_shot,109491,0,8466,2403305,277,4165
49981,1,,,137,57,distance,109491,0,8466,2403316,275,4165
49982,0,,,61,60,blocked_shot,26777,3,9879,2403344,287,4165
49983,1,,,558,61,big chance header,71550,1,9879,2403347,285,4165
49984,0,,,61,5,blocked_shot,47382,1,8654,2424474,202,4166
49985,1,,,136,13,header,45418,0,8466,2424588,210,4166
49986,1,,,142,17,header,109897,3,8654,2424647,214,4166
49987,1,,,312,56,deflected,72665,11,8466,2425295,249,4166
49988,1,,,563,61,big chance volley,23933,2,8654,2425384,254,4166
49989,0,,,61,65,blocked_shot,47382,1,8654,2425452,257,4166
49990,0,,,61,79,blocked_shot,37169,0,8654,2425678,274,4166
49991,1,,,135,85,shot,112012,8,8466,2425799,287,4166
49992,1,,,554,39,big chance shot,30348,24,8586,2443358,257,4167
49993,0,,,61,59,blocked_shot,112012,0,8466,2443628,279,4167
49994,1,,,153,66,shot,26552,33,8466,2443712,288,4167
49995,1,,,135,72,shot,31921,1,8586,2443781,297,4167
49996,0,,,61,73,blocked_shot,37234,0,8466,2443783,298,4167
49997,0,,,61,90,blocked_shot,24501,1,8466,2444005,320,4167
49998,0,,,61,90,blocked_shot,46893,3,8466,2444007,322,4167
49999,0,,,61,42,blocked_shot,30631,2,8455,2557257,237,4168
50000,1,,,147,44,shot,128864,4,8455,2557266,240,4168
50001,1,,,135,46,shot,38834,1,8455,2557277,245,4168
50002,0,,,61,66,blocked_shot,38834,3,8455,2557313,262,4168
50003,0,,,494,77,blocked_shot,52133,3,8455,2557337,276,4168
50004,0,,,61,83,blocked_shot,35411,4,8455,2557352,282,4168
50005,0,,,61,18,blocked_shot,39225,0,8466,2537629,231,4169
50006,1,,,149,56,distance,24501,0,8466,2537712,265,4169
50007,0,,,61,57,blocked_shot,31013,2,9825,2537718,264,4169
50008,1,,,135,70,shot,31013,1,9825,2537748,286,4169
50009,1,,,136,85,header,109491,3,8466,2537785,291,4169
50010,1,,,137,85,distance,35345,4,8466,2537786,295,4169
50011,1,,,264,87,header,,3,9825,2537793,292,4169
50012,1,,,153,88,shot,35345,1,8466,2537798,293,4169
50013,0,,,61,90,blocked_shot,35345,0,8466,2537814,302,4169
50014,0,,,61,34,blocked_shot,35345,0,8466,2548924,178,4170
50015,0,,,61,36,blocked_shot,30503,0,10252,2549026,213,4170
50016,1,,,153,50,shot,29581,0,10252,2549177,198,4170
50017,1,,,153,53,shot,184360,0,10252,2549205,224,4170
50018,1,,,135,62,shot,29581,1,10252,2549328,158,4170
50019,0,,,61,81,blocked_shot,184360,1,10252,2549551,210,4170
50020,1,,,136,84,header,23264,2,10252,2549604,217,4170
50021,1,,,135,90,shot,39225,1,8466,2549774,176,4170
50022,0,,,61,18,blocked_shot,24846,3,8668,2564750,248,4171
50023,0,,,157,20,direct_freekick,39225,1,8466,2564757,37,4171
50024,1,,,135,22,shot,32705,2,8668,2564763,251,4171
50025,1,,,153,27,shot,39225,2,8466,2564777,256,4171
50026,1,,,147,37,shot,190872,1,8466,2564801,265,4171
50027,1,,,559,38,big chance header,39225,1,8466,2564804,267,4171
50028,1,,,156,38,volley,45418,2,8466,2564806,269,4171
50029,1,,,553,51,big chance shot,39618,1,8668,2564850,280,4171
50030,1,,,136,52,header,39618,0,8668,2564852,282,4171
50031,0,,,61,53,blocked_shot,24501,1,8466,2564856,287,4171
50032,0,,,61,54,blocked_shot,362694,3,8466,2564860,288,4171
50033,1,,,552,68,big chance shot,25666,4,8668,2564910,302,4171
50034,1,,,137,90,distance,26151,0,8668,2564982,325,4171
50035,0,,,61,14,blocked_shot,46008,1,8466,2573782,225,4172
50036,1,,,553,40,big chance shot,113836,3,10260,2574075,253,4172
50037,1,,,137,41,distance,30829,0,10260,2574076,254,4172
50038,0,,,61,47,blocked_shot,46008,0,8466,2574223,258,4172
50039,0,,,61,49,blocked_shot,109491,1,8466,2574248,260,4172
50040,1,,,138,49,volley,39225,2,8466,2574250,261,4172
50041,1,,,232,54,shot,,0,8466,2574285,265,4172
50042,0,,,157,61,direct_freekick,39225,1,8466,2574379,106,4172
50043,1,,,135,71,shot,30829,2,10260,2574508,282,4172
50044,0,,,61,74,blocked_shot,186137,1,10260,2574557,284,4172
50045,1,,,558,75,big chance header,30843,6,10260,2574581,289,4172
50046,0,,,157,77,direct_freekick,39225,2,8466,2574610,198,4172
50047,0,,,61,85,blocked_shot,39225,2,8466,2574682,299,4172
50048,0,,,61,90,blocked_shot,37234,2,8466,2574729,307,4172
50049,1,,,136,9,header,39225,1,8466,2578411,250,4173
50050,1,,,561,13,big chance volley,49825,1,8528,2578466,253,4173
50051,1,,,552,27,big chance shot,46893,1,8466,2578685,270,4173
50052,0,,,61,42,blocked_shot,109491,0,8466,2578936,284,4173
50053,1,,,174,45,distance,,2,8466,2579026,288,4173
50054,0,,,61,45,blocked_shot,49825,1,8528,2579038,291,4173
50055,0,,,61,59,blocked_shot,35345,3,8466,2579310,301,4173
50056,0,,,61,68,blocked_shot,23792,1,8466,2579460,310,4173
50057,0,,,61,68,blocked_shot,109491,2,8466,2579461,311,4173
50058,0,,,61,70,blocked_shot,35345,4,8466,2579502,315,4173
50059,1,,,8,71,header,39225,1,8466,2579510,316,4173
50060,0,,,61,72,blocked_shot,109491,1,8466,2579534,318,4173
50061,0,,,61,72,blocked_shot,35345,3,8466,2579539,319,4173
50062,0,,,139,90,direct_freekick,46893,3,8466,2579838,233,4173
50063,1,,,553,7,big chance shot,109491,33,8466,2593385,227,4174
50064,1,,,137,9,distance,37412,0,8456,2593387,228,4174
50065,1,,,153,22,shot,39225,100,8466,2593476,243,4174
50066,0,,,494,29,blocked_shot,37412,0,8456,2593495,253,4174
50067,0,,,61,30,blocked_shot,15403,1,8456,2593499,254,4174
50068,0,,,61,33,blocked_shot,35345,0,8466,2593510,256,4174
50069,1,,,138,45,volley,37459,1,8456,2593606,281,4174
50070,1,,,312,47,deflected,23792,0,8466,2593695,285,4174
50071,1,,,147,55,shot,37412,1,8456,2593744,293,4174
50072,0,,,61,8,blocked_shot,37234,0,8466,2618049,162,4175
50073,1,,,147,15,shot,94550,0,10261,2618089,167,4175
50074,0,,,61,22,blocked_shot,24228,1,10261,2618134,173,4175
50075,0,,,61,25,blocked_shot,39225,0,8466,2618154,176,4175
50076,1,,,553,33,big chance shot,31292,0,10261,2618210,182,4175
50077,0,,,152,47,direct_freekick,39225,0,8466,2618356,79,4175
50078,0,,,570,78,big chance blocked,31292,1,10261,2618542,218,4175
50079,1,,,147,22,shot,39987,0,10172,2629230,278,4176
50080,0,,,61,29,blocked_shot,35345,2,8466,2629355,285,4176
50081,1,,,311,44,deflected,190872,0,8466,2629601,295,4176
50082,0,,,61,45,blocked_shot,26552,0,8466,2629620,298,4176
50083,1,,,155,45,distance,109491,11,8466,2629658,303,4176
50084,1,,,137,45,distance,109491,1,8466,2629680,304,4176
50085,1,,,8,49,header,19020,1,10172,2629851,316,4176
50086,0,,,61,55,blocked_shot,39225,2,8466,2629975,324,4176
50087,1,,,155,71,distance,109491,0,8466,2630254,334,4176
50088,0,,,61,72,blocked_shot,113465,2,10172,2630268,336,4176
50089,1,,,135,80,shot,362694,3,8466,2630401,343,4176
50090,1,,,558,86,big chance header,72665,3,8466,2630498,349,4176
50091,1,,,147,87,shot,26552,1,8466,2630506,352,4176
50092,0,,,61,87,blocked_shot,35345,4,8466,2630513,354,4176
50093,1,,,552,19,big chance shot,37234,0,8466,2640708,268,4177
50094,0,,,570,25,big chance blocked,190872,1,8466,2640785,274,4177
50095,1,,,553,29,big chance shot,39225,0,8466,2640822,280,4177
50096,0,,,157,29,direct_freekick,32728,2,9850,2640829,64,4177
50097,1,,,137,40,distance,32728,2,9850,2640958,297,4177
50098,0,,,61,42,blocked_shot,35493,0,9850,2640972,296,4177
50099,0,,,61,45,blocked_shot,46354,3,9850,2641011,308,4177
50100,1,,,553,60,big chance shot,109491,0,8466,2641241,324,4177
50101,0,,,494,68,blocked_shot,39225,0,8466,2641345,333,4177
50102,0,,,61,68,blocked_shot,109491,6,8466,2641359,334,4177
50103,1,,,135,89,shot,109491,3,8466,2641605,357,4177
50104,1,,,135,28,shot,190872,1,8466,2641710,361,4177
50105,0,,,61,4,blocked_shot,109491,0,8466,2651439,208,4178
50106,1,,,138,5,volley,190872,1,8466,2651446,204,4178
50107,1,,,553,10,big chance shot,39225,3,8466,2651493,219,4178
50108,1,,,137,16,distance,109491,0,8466,2651534,229,4178
50109,1,,,137,18,distance,109491,0,8466,2651554,213,4178
50110,1,,,153,21,shot,37234,3,8466,2651589,220,4178
50111,1,,,137,29,distance,51553,0,8650,2651654,217,4178
50112,0,,,61,35,blocked_shot,30618,2,8650,2651704,240,4178
50113,1,,,553,40,big chance shot,184536,2,8650,2651756,238,4178
50114,0,,,570,45,big chance blocked,51553,3,8650,2651814,266,4178
50115,0,,,139,65,direct_freekick,40636,0,8650,2652068,177,4178
50116,0,,,61,70,blocked_shot,40636,1,8650,2652107,271,4178
50117,1,,,135,74,shot,51553,2,8650,2652163,281,4178
50118,1,,,312,77,deflected,30618,2,8650,2652197,285,4178
50119,1,,,553,78,big chance shot,362694,1,8466,2652207,286,4178
50120,1,,,153,80,shot,109491,1,8466,2652228,287,4178
50121,1,,,137,90,distance,46008,0,8466,2652349,293,4178
50122,1,,,135,10,shot,109491,1,8466,2669090,185,4179
50123,0,,,61,13,blocked_shot,35345,1,8466,2669137,187,4179
50124,1,,,147,47,shot,157838,4,8466,2669821,213,4179
50125,0,,,61,53,blocked_shot,71353,1,8455,2669914,227,4179
50126,1,,,552,59,big chance shot,106228,2,8455,2670018,223,4179
50127,1,,,551,67,big chance shot,109491,0,8466,2670161,241,4179
50128,0,,,61,69,blocked_shot,362694,0,8466,2670194,255,4179
50129,1,,,135,75,shot,107417,1,8455,2670296,235,4179
50130,0,,,494,80,blocked_shot,30631,0,8455,2670366,236,4179
50131,1,,,136,81,header,106228,1,8455,2670390,251,4179
50132,0,,,61,83,blocked_shot,30631,0,8455,2670413,259,4179
50133,1,,,558,23,big chance header,23358,2,9798,2680864,265,4180
50134,0,,,61,31,blocked_shot,190872,1,8466,2680904,271,4180
50135,1,,,153,43,shot,109491,1,8466,2680950,280,4180
50136,0,,,61,49,blocked_shot,40565,3,9798,2681027,286,4180
50137,0,,,61,50,blocked_shot,40565,0,9798,2681030,289,4180
50138,1,,,135,52,shot,23792,1,8466,2681042,290,4180
50139,1,,,154,76,header,24952,1,9798,2681139,319,4180
50140,0,,,61,77,blocked_shot,115980,0,9798,2681143,318,4180
50141,0,,,61,3,blocked_shot,37234,1,8466,2696474,252,4181
50142,0,,,60,7,direct_freekick,24751,1,8654,2696514,11,4181
50143,0,,,60,27,direct_freekick,39225,1,8466,2696750,73,4181
50144,1,,,135,29,shot,23936,0,8654,2696771,272,4181
50145,0,,,61,30,blocked_shot,23933,2,8654,2696792,283,4181
50146,0,,,61,34,blocked_shot,37234,0,8466,2696845,293,4181
50147,1,,,147,34,shot,190872,4,8466,2696861,280,4181
50148,1,,,551,37,big chance shot,39225,0,8466,2696898,290,4181
50149,0,,,139,38,direct_freekick,190872,0,8466,2696914,72,4181
50150,0,,,61,54,blocked_shot,190872,2,8466,2697233,305,4181
50151,0,,,61,59,blocked_shot,190872,9,8466,2697336,312,4181
50152,0,,,61,62,blocked_shot,190872,3,8466,2697371,315,4181
50153,1,,,135,77,shot,47382,4,8654,2697611,330,4181
50154,1,,,136,82,header,45418,1,8466,2697679,338,4181
50155,0,,,494,85,blocked_shot,39225,0,8466,2697721,341,4181
50156,0,,,61,90,blocked_shot,35345,2,8466,2697814,348,4181
50157,1,,,137,90,distance,109491,2,8466,2697870,354,4181
50158,0,,,61,1,blocked_shot,24123,2,10003,2711047,209,4182
50159,0,,,61,9,blocked_shot,118528,0,10003,2711200,202,4182
50160,1,,,137,14,distance,46008,0,8466,2711306,207,4182
50161,0,,,494,25,blocked_shot,39225,0,8466,2711511,233,4182
50162,1,,,135,28,shot,109491,2,8466,2711555,231,4182
50163,0,,,152,40,direct_freekick,39225,0,8466,2711783,74,4182
50164,1,,,137,57,distance,23305,0,10003,2712276,248,4182
50165,0,,,61,59,blocked_shot,74663,1,10003,2712334,243,4182
50166,1,,,559,66,big chance header,23305,1,10003,2712499,262,4182
50167,0,,,61,74,blocked_shot,144996,3,10003,2712705,265,4182
50168,1,,,558,78,big chance header,24123,0,10003,2712796,258,4182
50169,1,,,551,90,big chance shot,112012,0,8466,2713009,261,4182
50170,1,,,553,6,big chance shot,181276,1,8659,2727442,263,4183
50171,0,,,61,6,blocked_shot,26494,6,8659,2727452,265,4183
50172,0,,,61,10,blocked_shot,46893,2,8466,2727492,290,4183
50173,1,,,551,19,big chance shot,181276,1,8659,2727598,280,4183
50174,1,,,147,32,shot,157838,1,8466,2727796,304,4183
50175,1,,,136,33,header,109491,1,8466,2727813,308,4183
50176,1,,,8,45,header,32441,3,8659,2727977,327,4183
50177,1,,,551,45,big chance shot,181276,0,8659,2727982,328,4183
50178,1,,,135,47,shot,109491,0,8466,2728134,332,4183
50179,0,,,61,76,blocked_shot,24171,0,8659,2728576,364,4183
50180,0,,,61,15,blocked_shot,30956,0,8586,2745905,219,4184
50181,1,,,136,36,header,23792,3,8466,2746114,235,4184
50182,1,,,135,52,shot,37234,1,8466,2746589,251,4184
50183,1,,,155,84,distance,37762,1,8586,2746903,285,4184
50184,0,,,61,27,blocked_shot,111801,2,8472,2765350,273,4185
50185,1,,,137,29,distance,39225,0,8466,2765364,272,4185
50186,1,,,8,32,header,109491,0,8466,2765402,275,4185
50187,1,,,153,32,shot,109491,0,8466,2765443,280,4185
50188,1,,,135,40,shot,24159,5,8472,2765516,289,4185
50189,1,,,135,42,shot,39225,1,8466,2765541,293,4185
